customer_id,age,gender,income,product_category,browsing_time,pages_viewed,previous_purchases,discount_used,purchased
128927,37.0,Male,27564.71,Home,18.71,9.0,4.0,No,1
100693,62.0,Male,18324.55,Electronics,26.86,8.0,2.0,No,0
130226,65.0,Male,49256.59,electronics,18.57,17.0,2.0,Yes,1
146785,54.0,Male,51905.33,Grocery,59.81,2.0,0.0,No,1
139134,65.0,Female,36215.17,Fashion,11.69,8.0,3.0,No,0
147633,23.0,Male,,Sports,23.37,7.0,2.0,,0
107371,54.0,Male,16149.08,Electronics,12.69,15.0,2.0,Yes,1
134070,34.0,Male,86242.37,Grocery,26.1,2.0,5.0,No,0
107838,,Male,47334.44,,10.85,3.0,3.0,Yes,0
136484,20.0,Male,18408.75,Fashion,20.69,9.0,3.0,No,1
147119,40.0,Male,127237.07,Sports,36.88,7.0,3.0,No,1
124496,51.0,Male,14079.56,Home,4.74,8.0,1.0,No,0
128634,47.0,Female,32839.13,Fashion,,5.0,1.0,No,1
105038,44.0,Female,40278.48,Electronics,15.42,8.0,2.0,Yes,0
137168,65.0,Female,40026.64,Sports,9.11,7.0,1.0,Yes,0
113841,47.0,Male,36143.15,Beauty,23.84,5.0,3.0,No,0
120901,43.0,Male,53771.46,Grocery,19.97,3.0,3.0,No,0
130980,61.0,Male,22524.69,Fashion,13.28,250.0,4.0,No,0
144063,53.0,Female,51016.65,Fashion,12.66,14.0,3.0,Yes,1
107355,62.0,Male,60047.77,Fashion,16.07,8.0,1.0,No,1
116123,25.0,Male,80748.57,Electronics,25.1,5.0,3.0,Yes,0
108751,28.0,Female,38386.42,Beauty,24.34,3.0,4.0,No,0
148439,64.0,Female,22776.12,Home,20.7,6.0,4.0,No,1
127152,57.0,Male,40983.64,Grocery,27.5,1.0,8.0,Yes,1
101437,38.0,Male,22713.9,Grocery,19.45,2.0,3.0,Yes,1
100508,29.0,Female,24213.78,Electronics,23.94,9.0,1.0,No,1
138171,36.0,,51163.41,Sports,11.48,4.0,3.0,No,0
105931,62.0,Male,44740.23,Sports,18.36,8.0,5.0,No,1
108948,19.0,Male,42583.86,Fashion,32.21,15.0,2.0,Yes,1
112243,42.0,Female,17939.85,Sports,18.29,10.0,1.0,Yes,1
117304,63.0,FEMALE,27220.23,Electronics,24.27,4.0,2.0,Yes,0
128413,57.0,Male,52822.01,,47.55,5.0,2.0,No,1
132264,59.0,Male,40519.45,Beauty,17.28,7.0,4.0,Yes,0
104387,30.0,Male,55303.2,Electronics,33.9,10.0,3.0,No,1
145656,21.0,Other,,Home,32.18,3.0,,Yes,0
110311,35.0,Male,17948.82,Sports,18.2,9.0,1.0,No,1
108922,38.0,Female,43056.33,Grocery,26.33,8.0,1.0,Yes,0
108694,54.0,Female,,Fashion,12.62,2.0,4.0,Yes,1
117028,64.0,Male,44912.78,Fashion,23.72,8.0,5.0,No,0
125489,59.0,Female,18173.05,Electronics,30.48,11.0,2.0,No,1
101540,47.0,Male,42046.69,Fashion,12.06,6.0,,No,1
109122,65.0,Male,77313.33,Home,14.72,4.0,4.0,Yes,1
133980,52.0,Female,49781.46,Home,3.35,8.0,1.0,Yes,0
115285,20.0,Male,87542.88,Electronics,7.4,,3.0,No,1
105868,60.0,Female,12421.9,Fashion,6.73,4.0,0.0,No,0
135329,32.0,Male,68706.08,Fashion,8.35,6.0,2.0,Yes,0
122491,25.0,Female,18473.68,Grocery,33.41,8.0,3.0,No,1
113030,25.0,Female,48435.16,Home,5.5,7.0,2.0,Yes,0
111570,29.0,Female,28578.69,Grocery,18.12,2.0,4.0,Yes,1
122000,61.0,Female,62938.35,Grocery,13.56,3.0,1.0,,0
100391,53.0,Female,46849.97,Grocery,24.49,180.0,4.0,Yes,0
117849,50.0,Female,13234.96,Grocery,23.25,7.0,4.0,No,1
129002,22.0,Male,26430.75,Sports,3.13,14.0,2.0,No,0
117577,38.0,Male,38243.55,Beauty,8.02,14.0,4.0,Yes,1
131729,61.0,Female,53029.54,Electronics,29.87,10.0,3.0,No,0
147359,28.0,Male,42980.7,Sports,29.87,2.0,2.0,No,0
142833,24.0,Male,33068.94,Fashion,29.44,5.0,1.0,Yes,0
132022,34.0,Male,103992.73,Electronics,21.15,2.0,3.0,No,1
136359,19.0,Male,53219.74,Grocery,14.76,11.0,2.0,No,0
111351,47.0,Female,39248.84,Fashion,11.31,7.0,5.0,Yes,1
125082,33.0,Female,64357.49,Home,4.56,7.0,3.0,Yes,0
141204,62.0,Male,42513.03,Electronics,18.48,8.0,2.0,Yes,1
106720,50.0,Female,13310.94,Grocery,26.64,7.0,3.0,No,0
115541,39.0,Female,32804.52,Fashion,10.8,12.0,3.0,Yes,1
147830,28.0,Male,46377.39,Home,3.74,10.0,4.0,No,0
127242,47.0,Male,23258.89,Grocery,22.95,4.0,1.0,No,0
114694,34.0,Other,54102.09,Grocery,30.53,8.0,6.0,No,0
100947,64.0,Male,33327.51,Sports,31.27,15.0,3.0,No,0
114328,56.0,Female,54789.33,Grocery,19.05,12.0,3.0,No,1
114415,20.0,Female,32598.78,Grocery,16.23,1.0,4.0,No,0
144968,58.0,Female,32371.43,Home,20.28,5.0,3.0,,0
135933,58.0,Male,38799.42,Grocery,6.55,10.0,1.0,,0
135316,36.0,Female,15062.21,Home,30.39,7.0,5.0,No,1
132158,22.0,Male,28326.27,Grocery,25.64,6.0,3.0,No,0
118158,19.0,Male,27087.48,Beauty,63.39,7.0,1.0,Yes,0
113008,60.0,Other,89022.76,,12.12,13.0,4.0,No,1
133041,45.0,Male,60851.26,Sports,50.35,3.0,5.0,No,0
120828,42.0,Male,41526.61,Grocery,32.46,4.0,0.0,Yes,0
125374,53.0,Female,34050.12,beauty,9.48,6.0,2.0,No,0
136387,22.0,Male,23652.09,Beauty,38.7,8.0,0.0,No,0
127406,22.0,Female,34696.55,Fashion,32.33,5.0,3.0,Yes,1
107009,,Male,40866.47,Fashion,28.82,10.0,2.0,Yes,0
149062,45.0,Male,45099.95,Sports,58.47,2.0,2.0,No,0
142038,33.0,Male,25001.57,Grocery,21.07,2.0,4.0,No,1
117305,59.0,Male,28495.31,Electronics,6.38,11.0,0.0,Yes,0
104634,26.0,Female,67697.79,Electronics,23.08,22.0,4.0,No,1
131087,36.0,Male,,Electronics,19.23,4.0,4.0,No,0
117131,40.0,Male,24853.15,Grocery,10.52,18.0,5.0,No,1
140476,65.0,Other,34978.22,Fashion,24.44,12.0,2.0,No,0
119954,52.0,Male,29980.45,Grocery,12.71,5.0,6.0,No,1
141751,29.0,Male,34146.98,Fashion,21.53,1.0,3.0,No,0
127053,46.0,,59925.79,Fashion,28.05,8.0,1.0,No,0
145590,29.0,Male,24483.17,Electronics,18.7,11.0,5.0,,0
130134,57.0,Female,17247.28,Beauty,28.45,7.0,3.0,No,1
110763,56.0,male,38822.24,Grocery,22.33,6.0,3.0,Yes,0
113946,29.0,Female,50725.29,Electronics,36.8,6.0,1.0,Yes,1
124942,53.0,Female,52761.98,Beauty,19.07,4.0,2.0,Yes,0
114343,30.0,Female,35102.59,Grocery,16.01,,2.0,Yes,1
138368,41.0,Female,11843.5,Home,16.09,17.0,3.0,No,1
109291,45.0,Male,13329.95,Beauty,25.57,1.0,5.0,No,0
128932,49.0,Male,11382.76,Home,21.71,5.0,2.0,Yes,0
115990,20.0,Female,36855.55,Home,14.26,13.0,60.0,Yes,0
143124,57.0,Female,71578.05,,16.49,3.0,1.0,Yes,0
132697,46.0,Male,24524.51,Home,19.73,11.0,7.0,No,1
136406,32.0,Female,21797.82,Electronics,12.54,4.0,1.0,No,0
120598,45.0,Female,53799.43,Home,8.71,8.0,3.0,No,0
135840,34.0,FEMALE,34052.14,Electronics,9.88,4.0,2.0,No,0
125869,25.0,Female,81260.55,Grocery,5.24,28.0,6.0,No,1
121200,61.0,Female,900000.0,Grocery,5.71,14.0,2.0,No,1
133368,47.0,Male,37268.3,Home,9.14,9.0,2.0,Yes,1
121925,61.0,Female,15131.93,Fashion,20.55,5.0,6.0,Yes,0
134421,37.0,Female,,Electronics,11.87,4.0,0.0,No,0
147148,50.0,Male,39939.93,Electronics,15.33,4.0,2.0,Yes,0
140875,22.0,Female,25249.2,Electronics,34.97,4.0,5.0,No,0
131372,31.0,Female,60160.69,Fashion,27.06,5.0,1.0,Yes,1
147668,20.0,Female,59470.64,Home,16.22,180.0,2.0,Yes,1
101894,52.0,Female,44951.86,Sports,51.14,,2.0,No,1
107834,42.0,Female,18279.59,Sports,33.32,7.0,5.0,No,0
132652,41.0,Male,36908.84,Fashion,15.01,2.0,0.0,No,0
142905,58.0,Male,17937.32,Sports,12.18,14.0,5.0,No,0
144349,56.0,Female,36196.48,Electronics,19.35,8.0,3.0,No,0
122887,53.0,Male,13307.41,Sports,23.45,3.0,0.0,No,1
120747,20.0,Female,66443.39,Fashion,7.14,8.0,2.0,No,0
133031,31.0,Male,53770.12,,19.72,7.0,,No,0
100376,22.0,Female,,Electronics,41.83,10.0,5.0,No,1
118351,64.0,Male,36096.87,Fashion,17.77,3.0,1.0,Yes,1
130772,45.0,Female,18604.99,Beauty,19.54,6.0,7.0,No,1
101467,48.0,Female,20872.46,Home,18.55,7.0,2.0,No,1
112616,58.0,Male,63141.94,Electronics,8.73,7.0,4.0,No,1
113544,45.0,Female,36431.71,Fashion,32.61,2.0,3.0,No,0
105697,21.0,Other,23645.07,Home,11.53,6.0,3.0,No,1
117628,64.0,Male,11224.67,Grocery,17.65,5.0,2.0,Yes,0
148426,31.0,Female,17694.97,Electronics,27.84,19.0,5.0,Yes,1
104838,21.0,Female,37092.83,Beauty,13.82,5.0,2.0,No,0
148185,53.0,Female,24806.04,Home,14.43,11.0,2.0,No,1
133710,56.0,Female,28630.3,Beauty,14.21,9.0,5.0,Yes,1
142432,53.0,Female,39190.51,Electronics,39.28,13.0,0.0,No,1
129099,38.0,Female,,Electronics,18.27,4.0,2.0,No,1
119042,61.0,Male,24222.37,Electronics,27.67,1.0,2.0,Yes,1
115883,52.0,Male,68569.34,Grocery,23.72,3.0,7.0,No,1
110906,53.0,Female,19125.9,Electronics,16.55,4.0,2.0,No,0
128622,19.0,Male,49322.46,Electronics,9.93,5.0,2.0,,1
149232,40.0,Female,24959.01,Electronics,49.59,8.0,2.0,No,1
104876,49.0,Female,42033.27,Fashion,39.92,7.0,0.0,No,0
139347,65.0,Female,34487.17,Electronics,30.11,3.0,6.0,No,1
119184,,Male,900000.0,Grocery,8.6,19.0,3.0,No,0
120691,64.0,Female,22129.57,Sports,13.49,3.0,1.0,No,0
113332,52.0,Female,34957.63,Sports,15.02,5.0,3.0,,0
147585,43.0,Male,23978.66,Electronics,21.14,5.0,1.0,No,0
133067,41.0,Male,,Grocery,33.78,15.0,2.0,No,1
125626,19.0,male,18439.71,Electronics,16.29,12.0,4.0,No,1
123155,61.0,Other,20399.54,Grocery,5.12,19.0,,No,0
117242,62.0,Female,,Electronics,16.75,1.0,0.0,Yes,0
140746,28.0,Female,14101.85,Electronics,24.29,7.0,3.0,Yes,0
144232,29.0,Female,64135.15,Grocery,21.82,10.0,2.0,No,0
102036,58.0,,10000.0,Home,18.05,3.0,2.0,Yes,1
120424,38.0,Male,14114.96,Home,14.65,10.0,6.0,No,1
110451,56.0,Female,37828.45,Home,23.87,7.0,0.0,Yes,1
142933,,Male,36531.93,Sports,34.88,10.0,2.0,Yes,0
118543,52.0,Other,63483.87,Home,41.34,12.0,1.0,No,0
143060,46.0,Male,46360.71,Sports,23.89,5.0,4.0,Yes,0
117884,23.0,Female,19030.84,Sports,23.01,11.0,2.0,Yes,1
120058,60.0,Female,25820.62,Home,8.72,7.0,4.0,Yes,0
141613,61.0,Male,14323.46,Electronics,16.07,3.0,5.0,Yes,0
106829,40.0,Female,57635.19,Beauty,56.88,4.0,5.0,Yes,0
107131,33.0,Male,,Beauty,16.64,6.0,4.0,No,0
140038,52.0,Male,83584.45,Beauty,30.03,3.0,2.0,Yes,1
140723,55.0,Male,18840.01,Electronics,50.53,14.0,3.0,No,1
120470,55.0,Female,35191.08,Electronics,27.86,13.0,,No,1
116627,26.0,Female,33545.87,Sports,23.83,2.0,1.0,No,0
113991,25.0,Male,42389.76,Fashion,24.95,3.0,3.0,No,0
135913,32.0,Male,30356.91,Electronics,27.9,6.0,1.0,Yes,1
118029,28.0,Male,12251.27,Home,30.2,3.0,5.0,Yes,1
107372,22.0,Male,19449.57,Electronics,9.76,3.0,2.0,Yes,1
140300,62.0,Female,40918.94,Electronics,23.4,10.0,3.0,No,1
105595,58.0,Female,59507.6,Fashion,36.62,8.0,2.0,Yes,1
127333,54.0,Male,54426.99,Fashion,24.68,3.0,0.0,Yes,0
147276,51.0,Female,28806.64,Fashion,22.5,4.0,2.0,No,1
146185,50.0,Male,79107.6,Grocery,14.29,4.0,2.0,Yes,0
134845,63.0,,133932.83,Fashion,3.15,10.0,2.0,No,0
104104,18.0,Female,73502.04,Electronics,11.94,7.0,6.0,No,0
107494,30.0,Male,18580.67,Grocery,39.42,7.0,1.0,No,0
146709,35.0,Other,48046.28,Sports,9.32,6.0,3.0,Yes,0
129378,54.0,Male,,Home,21.75,9.0,0.0,Yes,1
138737,57.0,Male,45350.49,Home,14.61,6.0,4.0,No,0
124705,26.0,Female,60081.56,Electronics,20.19,3.0,1.0,No,0
115471,43.0,Male,34400.31,Grocery,18.34,3.0,1.0,No,1
123989,26.0,Male,27845.95,Sports,34.59,,0.0,No,1
126682,23.0,Male,16408.02,Sports,33.31,8.0,1.0,Yes,0
120351,53.0,Female,79240.29,Fashion,42.46,8.0,5.0,Yes,1
146314,18.0,Female,39444.27,Fashion,14.35,3.0,6.0,No,0
128376,38.0,Male,34450.15,Electronics,11.83,13.0,3.0,No,1
148201,41.0,Female,45047.25,Grocery,3.74,3.0,6.0,No,1
139523,54.0,Other,16682.76,Electronics,16.75,2.0,1.0,No,0
102576,33.0,Female,88377.65,Electronics,17.74,6.0,2.0,No,1
130426,47.0,Male,29285.61,Grocery,23.23,11.0,0.0,No,1
114390,56.0,Male,134379.2,Fashion,16.28,10.0,6.0,Yes,1
104043,54.0,Female,,Beauty,44.45,3.0,4.0,Yes,1
112854,23.0,Female,65316.86,Electronics,18.14,8.0,1.0,No,1
104079,29.0,Male,91317.06,Home,11.85,11.0,4.0,No,1
107755,25.0,male,,Sports,16.67,7.0,5.0,No,0
132468,38.0,Male,45013.59,Electronics,26.9,3.0,2.0,No,1
125217,25.0,Female,36358.94,Electronics,27.25,11.0,,Yes,1
142231,27.0,Male,135202.7,Fashion,12.98,8.0,8.0,No,1
130792,62.0,Male,94857.21,Fashion,21.54,1.0,2.0,No,1
115961,50.0,Male,35980.15,Home,33.86,8.0,1.0,No,0
119163,,Male,15008.47,Home,16.62,9.0,2.0,Yes,0
137372,29.0,Male,19566.64,Fashion,20.89,8.0,2.0,No,0
121317,52.0,Female,,Fashion,21.19,11.0,4.0,No,1
114253,60.0,Female,30745.23,Fashion,14.29,12.0,1.0,No,0
134754,62.0,Female,25999.27,Beauty,5.91,4.0,3.0,Yes,1
120246,22.0,Female,32631.39,Sports,14.59,13.0,2.0,No,0
140543,44.0,Male,41412.03,Beauty,20.16,3.0,5.0,No,0
109727,62.0,Male,30513.31,Electronics,22.16,7.0,3.0,No,1
116710,43.0,Male,60360.24,Fashion,29.15,15.0,0.0,Yes,0
143299,41.0,Female,,grocery,11.61,8.0,0.0,No,0
122779,39.0,Female,39312.17,Grocery,28.4,8.0,7.0,No,1
100936,63.0,,18695.13,Electronics,11.67,10.0,2.0,No,1
104055,18.0,Female,70372.55,Electronics,24.12,8.0,2.0,No,1
148738,63.0,Male,21746.57,,21.64,8.0,1.0,No,1
137998,49.0,Female,31075.93,Electronics,16.9,18.0,1.0,No,1
120956,38.0,Female,34089.7,Home,25.54,8.0,4.0,No,1
113667,56.0,Female,15327.72,Electronics,12.01,11.0,1.0,Yes,1
140223,61.0,Male,24348.5,Electronics,15.21,6.0,1.0,No,0
134037,62.0,Male,16177.1,Grocery,12.39,12.0,3.0,No,1
100865,58.0,Male,,Fashion,15.59,11.0,4.0,No,0
137711,25.0,Male,70237.73,Sports,13.42,6.0,2.0,No,1
102254,42.0,Other,26614.83,Fashion,14.76,7.0,4.0,Yes,0
122395,30.0,Female,37678.19,Sports,12.84,5.0,4.0,No,1
123383,20.0,Female,21661.0,Grocery,17.16,11.0,1.0,No,0
116756,58.0,Female,53945.57,,13.98,5.0,4.0,No,1
136635,25.0,Male,48165.62,Fashion,,22.0,1.0,No,1
143117,64.0,Female,94042.58,Grocery,24.05,13.0,2.0,No,0
140709,20.0,Female,20532.78,Grocery,38.47,13.0,2.0,No,1
133378,42.0,Male,16583.08,Grocery,37.44,1.0,4.0,No,0
137420,56.0,Female,13022.46,Sports,23.53,4.0,2.0,Yes,0
148599,23.0,Female,15547.74,Beauty,13.89,6.0,3.0,No,0
130006,32.0,Female,55697.19,Home,16.62,15.0,4.0,No,0
125257,57.0,Male,11641.04,Fashion,16.58,2.0,0.0,Yes,0
115887,28.0,Other,44289.74,Electronics,33.14,5.0,1.0,No,0
138688,59.0,Female,39740.31,Fashion,10.76,5.0,3.0,Yes,0
120014,36.0,Female,22766.81,Home,6.88,3.0,4.0,Yes,0
114023,62.0,Female,32163.26,Fashion,34.13,11.0,4.0,No,1
118749,43.0,Female,,Sports,16.01,12.0,5.0,Yes,0
107149,31.0,Female,16911.97,Fashion,15.45,1.0,3.0,Yes,0
143404,54.0,Female,41792.56,Electronics,5.1,24.0,3.0,Yes,0
112998,35.0,Female,39483.5,Sports,15.31,2.0,2.0,No,0
120174,51.0,Male,36906.9,Electronics,17.61,5.0,3.0,No,0
146962,22.0,Female,55816.81,Electronics,15.93,10.0,2.0,No,1
105582,58.0,Female,35930.19,Electronics,22.5,4.0,1.0,No,1
110901,21.0,Male,58971.56,Fashion,6.56,5.0,0.0,Yes,0
105061,43.0,Female,32084.57,Electronics,10.73,2.0,5.0,Yes,0
109616,46.0,Other,48586.64,Sports,2.11,10.0,,No,0
108045,37.0,Male,71553.16,Sports,20.31,1.0,4.0,No,0
117047,41.0,Male,33453.01,Beauty,11.54,5.0,2.0,Yes,0
108387,47.0,Male,38774.71,Fashion,15.39,6.0,3.0,Yes,0
114630,32.0,Female,50690.77,Sports,13.64,9.0,4.0,Yes,1
146071,,Male,75710.18,Sports,,4.0,6.0,No,0
128836,53.0,Male,51124.76,Electronics,19.21,10.0,1.0,Yes,0
127565,,Male,29710.83,Electronics,14.94,1.0,2.0,No,1
142080,38.0,Male,67868.59,Home,22.13,3.0,4.0,No,0
102777,43.0,Female,63531.6,Electronics,24.01,2.0,5.0,No,1
146014,56.0,Male,40811.14,Electronics,25.44,12.0,6.0,No,1
143647,22.0,Female,56553.79,Home,12.07,7.0,2.0,Yes,1
145056,46.0,Male,40679.13,Fashion,23.98,10.0,1.0,No,0
107190,20.0,Male,14497.05,Electronics,13.21,,2.0,No,1
113732,35.0,,20768.66,Grocery,15.06,21.0,2.0,Yes,1
105574,50.0,Male,,Electronics,32.33,1.0,1.0,Yes,0
106136,26.0,Male,34539.98,Home,54.15,2.0,2.0,No,1
129846,36.0,Male,32880.4,Fashion,41.58,8.0,2.0,No,0
120812,27.0,Female,23035.72,Grocery,18.2,6.0,1.0,No,0
110554,45.0,Male,115497.63,Grocery,21.99,5.0,5.0,No,1
105248,62.0,Female,26196.9,Fashion,10.25,18.0,0.0,No,1
121154,55.0,Female,27493.43,Fashion,13.3,9.0,3.0,Yes,0
103982,22.0,Female,21815.94,Grocery,,10.0,3.0,Yes,1
124210,47.0,Male,30050.69,Beauty,9.0,,0.0,Yes,1
130565,53.0,Male,16533.3,Electronics,45.66,8.0,5.0,No,1
111086,46.0,Male,37256.45,Fashion,24.68,4.0,5.0,Yes,0
119054,42.0,Male,39636.47,Electronics,29.74,5.0,3.0,No,1
127541,61.0,Male,31459.76,Grocery,5.54,1.0,5.0,Yes,0
116664,48.0,Male,72559.58,Sports,7.69,12.0,3.0,No,1
102173,65.0,Female,24684.87,Electronics,14.44,20.0,1.0,Yes,1
132084,41.0,Female,13684.38,Sports,37.91,,,No,1
131900,54.0,Female,34814.79,Electronics,9.79,4.0,2.0,No,0
146558,57.0,Female,43897.95,Sports,4.7,2.0,2.0,No,0
148955,64.0,Male,46474.44,,20.84,16.0,4.0,Yes,1
141487,64.0,Female,21005.18,Fashion,8.0,16.0,2.0,Yes,1
107453,59.0,Male,64589.21,Fashion,4.43,3.0,3.0,No,1
105198,63.0,Female,28312.57,Fashion,12.85,10.0,,Yes,1
126271,46.0,Male,75310.19,SPORTS,19.78,7.0,5.0,No,1
117794,29.0,Male,44042.92,Sports,9.01,3.0,2.0,Yes,0
113211,21.0,Male,97090.64,Home,30.27,6.0,1.0,No,0
144440,,Female,50010.03,Electronics,9.03,11.0,4.0,No,0
115996,40.0,Female,32449.37,Home,23.56,6.0,6.0,Yes,1
128993,29.0,Male,28445.6,Grocery,8.2,4.0,4.0,Yes,0
121058,23.0,Female,36532.22,Sports,18.84,2.0,2.0,No,1
107207,65.0,Male,,Electronics,24.78,,6.0,No,1
121268,48.0,Male,29485.31,Grocery,12.13,18.0,2.0,No,1
122192,57.0,Male,25441.42,Fashion,39.45,9.0,0.0,No,0
103810,47.0,,43525.02,Grocery,12.8,6.0,3.0,Yes,1
143513,29.0,Male,62199.28,,26.78,18.0,4.0,Yes,1
142848,55.0,Male,37711.59,Electronics,25.28,6.0,1.0,No,0
125098,21.0,Female,36823.64,Home,5.16,6.0,6.0,No,1
121068,52.0,Male,26743.79,Fashion,14.91,6.0,2.0,Yes,1
105544,56.0,Female,85099.04,Grocery,24.25,2.0,5.0,Yes,0
144633,56.0,Male,48937.6,Sports,20.17,2.0,0.0,No,0
143170,22.0,Female,26270.8,Sports,17.81,6.0,3.0,Yes,0
129008,60.0,Female,40355.97,Sports,13.42,5.0,3.0,No,0
146815,48.0,Male,25340.23,Grocery,17.4,6.0,2.0,No,0
129979,18.0,Male,77942.03,Grocery,9.18,9.0,3.0,No,0
120948,58.0,Female,33614.3,Grocery,18.9,9.0,4.0,No,1
145016,56.0,Male,29830.6,Fashion,,10.0,3.0,No,1
145189,48.0,Male,46012.66,Fashion,15.29,3.0,2.0,Yes,0
132464,58.0,Male,19818.89,Sports,,9.0,6.0,Yes,1
117654,52.0,Other,34218.07,Electronics,15.57,2.0,2.0,Yes,0
129093,52.0,Male,22534.52,Sports,22.78,2.0,7.0,Yes,1
141514,61.0,Female,51288.87,,17.64,7.0,1.0,No,1
134153,63.0,Female,30090.37,Grocery,26.7,3.0,,No,1
145128,24.0,Male,20611.6,Fashion,12.38,1.0,5.0,Yes,0
141805,58.0,Male,39958.5,Home,16.32,4.0,2.0,No,0
133066,56.0,Female,35135.98,Electronics,19.96,4.0,5.0,No,0
108636,55.0,Female,54508.26,Beauty,7.3,17.0,2.0,No,1
104874,46.0,Male,48992.38,Sports,49.45,12.0,7.0,No,1
136636,64.0,Male,52384.8,Beauty,44.71,8.0,2.0,No,0
113908,48.0,Female,23111.04,Home,23.51,2.0,3.0,No,1
102078,39.0,Female,23591.83,Beauty,22.64,9.0,2.0,No,1
115030,52.0,Female,29235.81,Grocery,37.41,15.0,4.0,No,1
114210,30.0,Female,24509.79,Fashion,33.44,6.0,3.0,No,1
129328,42.0,Female,131337.44,Home,44.38,7.0,0.0,Yes,0
124369,44.0,Female,59977.08,Home,16.4,13.0,3.0,No,0
103010,56.0,Male,34803.66,Fashion,20.38,3.0,,Yes,0
118614,58.0,Female,25287.42,Grocery,31.53,5.0,,No,1
115217,37.0,Other,19088.2,Sports,41.94,3.0,3.0,No,0
119227,38.0,Female,,Home,23.32,6.0,0.0,No,1
102538,41.0,Female,12430.93,Fashion,7.18,6.0,3.0,Yes,1
116396,28.0,Female,26256.11,Home,14.54,6.0,,Yes,0
140131,48.0,Male,27316.45,,16.71,13.0,,No,0
139405,49.0,Female,14884.4,Sports,26.41,1.0,3.0,Yes,0
107499,120.0,Female,28477.37,Sports,28.4,20.0,2.0,Yes,1
141778,35.0,Other,41239.56,Fashion,15.24,5.0,1.0,No,0
149521,24.0,,20928.31,,19.75,3.0,5.0,Yes,1
120427,18.0,Male,116221.71,Grocery,19.75,5.0,1.0,Yes,0
139322,39.0,Female,23430.26,Electronics,26.98,8.0,4.0,No,0
110771,20.0,Female,27505.72,Grocery,38.14,8.0,1.0,Yes,1
132536,26.0,Female,20391.3,Grocery,32.42,4.0,2.0,Yes,0
130314,33.0,Female,29123.72,Electronics,3.44,4.0,3.0,No,0
121890,62.0,Female,31315.93,Electronics,26.08,5.0,4.0,No,0
123239,46.0,Female,18886.95,Electronics,5.73,14.0,4.0,No,1
121685,24.0,Male,33245.38,Electronics,14.73,11.0,1.0,No,0
128636,52.0,Female,87690.51,Sports,33.07,5.0,3.0,No,1
137423,41.0,Female,96000.88,Fashion,39.72,6.0,80.0,Yes,1
100321,33.0,Female,21968.78,Grocery,32.54,8.0,1.0,Yes,0
107136,41.0,Female,51228.27,Beauty,16.96,5.0,1.0,No,0
117756,51.0,Female,26754.77,beauty,25.43,8.0,4.0,Yes,1
130511,27.0,Male,29902.74,Electronics,17.1,17.0,2.0,Yes,1
111985,50.0,Male,33507.52,Beauty,7.17,13.0,2.0,No,0
135423,60.0,Female,51167.51,Fashion,27.63,7.0,2.0,No,1
124882,58.0,Male,15181.77,Fashion,27.79,3.0,1.0,No,1
126628,55.0,Female,24653.64,Electronics,12.83,7.0,2.0,No,0
133655,42.0,Female,19579.92,Grocery,53.27,8.0,6.0,Yes,1
137771,62.0,Female,73949.85,Sports,26.95,7.0,6.0,Yes,1
146544,58.0,Female,34724.66,Fashion,20.37,15.0,1.0,Yes,1
131832,20.0,Male,22863.91,Sports,30.02,14.0,3.0,No,1
103179,,Male,22863.89,Fashion,17.74,1.0,2.0,No,0
100245,48.0,Male,18809.58,Sports,38.41,12.0,5.0,No,1
114759,37.0,Female,38728.0,Fashion,19.48,9.0,2.0,No,0
123854,36.0,Other,68752.54,Sports,,6.0,1.0,No,0
140976,27.0,Male,19051.74,Grocery,14.48,6.0,2.0,Yes,0
116528,63.0,Male,82709.17,Grocery,49.52,11.0,3.0,No,1
138752,41.0,Unknown,32483.73,Electronics,22.27,9.0,2.0,Yes,1
132529,,Female,22650.63,Sports,9.06,12.0,1.0,Yes,0
124536,26.0,Male,13716.21,Fashion,7.12,12.0,2.0,No,0
135132,35.0,Male,82162.66,Fashion,9.17,10.0,5.0,No,1
101162,41.0,Female,21607.2,Fashion,29.68,5.0,0.0,No,0
132250,47.0,,23417.77,Home,7.7,7.0,3.0,Yes,0
122338,52.0,Female,53897.56,Fashion,26.2,21.0,5.0,Yes,1
100288,45.0,Female,53172.22,Grocery,17.72,4.0,0.0,No,0
126207,18.0,Female,41756.48,Electronics,23.51,5.0,2.0,No,0
135231,31.0,Male,34262.17,Fashion,40.78,13.0,3.0,No,0
110069,32.0,Male,97397.97,Grocery,19.11,4.0,1.0,No,1
110681,59.0,Male,81486.56,Electronics,10.19,9.0,4.0,No,0
112451,,Male,70582.38,Electronics,7.29,10.0,3.0,No,1
143486,18.0,X,15458.86,Home,24.6,11.0,1.0,No,0
141450,43.0,Female,39889.16,Fashion,21.47,10.0,3.0,No,0
101171,48.0,Male,24749.03,Fashion,20.3,11.0,4.0,No,1
104676,35.0,Female,31062.34,,13.72,2.0,6.0,Yes,1
110375,52.0,Male,35754.07,Fashion,16.33,5.0,0.0,No,0
139561,36.0,Female,24788.05,Electronics,53.64,6.0,,No,1
131309,,Other,64690.05,Sports,30.47,,4.0,Yes,1
130498,45.0,Female,28562.63,Electronics,13.33,5.0,2.0,No,1
144332,32.0,Male,22640.83,Electronics,26.17,13.0,2.0,Yes,1
