Unnamed: 0.1,Unnamed: 0,customer_id,age,gender,income,product_category,browsing_time,pages_viewed,previous_purchases,discount_used,purchased
11363,11453,104160,19.0,Female,36966.38,Fashion,24.22,13.0,3.0,Yes,1
25895,26217,108682,24.0,Male,87913.24,Fashion,3.29,7.0,5.0,Yes,1
28742,29124,138133,30.0,Male,29797.03,Sports,24.67,12.0,4.0,Yes,1
7722,7774,139867,24.0,Male,40599.51,Grocery,31.0,12.0,3.0,Yes,1
8920,8983,112506,38.0,Other,45927.53,Fashion,14.4,1.0,3.0,Yes,0
46855,47556,126476,50.0,Male,34842.97,Electronics,17.61,,2.0,Yes,1
7730,7782,145450,64.0,Female,34251.85,Fashion,4.52,9.0,1.0,Yes,0
43968,44623,102036,58.0,,10000.0,Home,18.05,3.0,2.0,Yes,1
14489,14621,117103,35.0,Female,15556.58,Beauty,29.85,8.0,5.0,Yes,1
17520,17695,132099,47.0,Male,31738.05,Home,27.5,14.0,1.0,Yes,1
29595,29990,111253,34.0,Male,56425.39,Sports,12.99,4.0,2.0,No,0
41536,42150,122999,39.0,Female,60874.46,Home,27.64,3.0,2.0,No,0
13532,13648,107326,60.0,Female,74168.35,Beauty,14.69,5.0,2.0,No,0
44098,44756,105198,63.0,Female,28312.57,Fashion,12.85,10.0,,Yes,1
1380,1380,138679,45.0,Female,76200.69,Sports,23.93,16.0,4.0,No,0
49028,49764,104633,31.0,Female,41641.78,Grocery,34.56,8.0,0.0,Yes,1
16942,17109,110201,29.0,Male,30880.64,Grocery,29.6,11.0,4.0,No,1
21884,22131,131162,21.0,Female,54957.7,Sports,41.21,16.0,2.0,No,1
21260,21497,138489,28.0,Female,38370.22,Sports,18.24,6.0,1.0,No,0
25374,25684,136412,35.0,Female,79464.44,Beauty,24.56,3.0,3.0,Yes,0
47438,48147,127606,23.0,Male,19245.58,Electronics,15.86,4.0,5.0,No,0
41743,42360,108559,46.0,Male,25095.7,Fashion,23.21,6.0,6.0,No,0
26896,27245,137902,60.0,Female,99601.23,Sports,11.46,12.0,3.0,No,1
45830,46515,147258,33.0,Male,103066.25,Electronics,14.48,5.0,3.0,No,1
9374,9438,124138,22.0,Male,42841.1,Fashion,17.73,8.0,5.0,No,1
47592,48301,129329,25.0,Female,22122.13,Fashion,6.91,2.0,1.0,Yes,0
41192,41792,136527,39.0,Female,49037.64,Sports,22.47,13.0,2.0,Yes,0
35551,36052,128350,28.0,Female,19663.5,Fashion,10.31,8.0,4.0,No,1
31672,32110,136190,37.0,Male,24275.37,Grocery,16.89,12.0,3.0,No,0
47784,48498,131011,63.0,Female,44337.48,Sports,20.88,3.0,4.0,Yes,1
16088,16240,108364,24.0,Male,92078.59,Fashion,24.05,15.0,2.0,Yes,1
8055,8110,123893,36.0,Female,24228.19,Grocery,10.15,3.0,4.0,Yes,0
40138,40725,132032,28.0,Male,29884.36,Beauty,8.65,16.0,5.0,No,0
29549,29943,118284,63.0,Female,33968.28,Home,17.48,11.0,4.0,Yes,0
47411,48119,144003,20.0,Female,33983.84,Grocery,17.07,2.0,1.0,Yes,0
41872,42491,104068,38.0,Female,76655.29,Grocery,11.8,8.0,2.0,No,0
5090,5109,102212,55.0,Male,28863.6,Home,7.85,9.0,3.0,No,0
24301,24598,147971,64.0,Male,48582.18,Home,25.56,5.0,1.0,No,1
18959,19161,147427,28.0,Female,28488.34,Electronics,20.67,9.0,3.0,Yes,1
38631,39194,141941,40.0,Male,35418.97,Home,13.93,5.0,2.0,Yes,0
42990,43629,133325,31.0,Female,206593.44,Beauty,15.96,11.0,2.0,No,1
14943,15076,135875,36.0,Female,25373.22,Sports,20.01,9.0,3.0,No,0
35720,36223,114433,61.0,Male,34938.95,Grocery,20.59,9.0,3.0,,1
5378,5397,119512,39.0,Male,27840.34,Home,11.55,10.0,3.0,Yes,0
12143,12241,146143,32.0,Female,25051.74,Home,37.28,9.0,2.0,No,1
4059,4072,133984,33.0,Female,39232.99,Fashion,16.02,10.0,1.0,Yes,0
26043,26368,109972,33.0,Female,49079.01,Beauty,2.17,1.0,5.0,Yes,0
26098,26426,142552,58.0,Female,20533.06,Sports,15.77,9.0,2.0,Yes,0
16780,16944,125700,47.0,Male,27638.61,Sports,21.63,7.0,4.0,No,1
42982,43621,146230,24.0,Female,67264.53,Home,16.16,8.0,1.0,No,1
10971,11054,129035,36.0,Female,21184.14,Electronics,7.74,10.0,1.0,No,1
49919,50668,125852,22.0,Male,38459.13,Grocery,5.84,9.0,2.0,No,0
20360,20582,130923,27.0,Female,58937.18,Grocery,42.15,5.0,5.0,No,1
14174,14303,139363,61.0,Male,31795.33,Fashion,9.6,14.0,1.0,Yes,0
32396,32846,146194,58.0,,21689.1,Home,7.68,3.0,2.0,Yes,0
45379,46059,146652,36.0,Male,46489.12,Grocery,8.12,2.0,4.0,Yes,0
450,450,145031,62.0,Female,13547.68,Electronics,15.43,6.0,,Yes,0
426,426,111015,40.0,Male,22152.45,Fashion,12.93,9.0,4.0,No,0
9681,9752,120817,65.0,Male,22311.95,Electronics,17.09,2.0,5.0,Yes,1
44389,45052,116807,42.0,Male,35533.27,Fashion,20.48,13.0,2.0,No,0
11508,11599,143763,64.0,Male,21853.58,Home,17.65,,1.0,No,0
19963,20179,123976,27.0,Male,58242.8,Sports,8.29,,1.0,No,1
22576,22834,120872,65.0,Male,19355.95,Electronics,11.5,7.0,4.0,Yes,0
23444,23719,110113,20.0,Male,25080.48,Beauty,13.56,20.0,4.0,Yes,1
7716,7768,125608,25.0,Male,44312.08,Fashion,32.98,3.0,3.0,No,0
7756,7808,113758,50.0,Female,62389.52,Electronics,45.74,2.0,,No,0
22492,22750,125797,24.0,Male,73571.75,Home,24.21,9.0,0.0,No,1
4646,4663,143634,27.0,Female,43913.73,Sports,34.47,9.0,8.0,No,1
26385,26719,148085,34.0,Female,25583.74,Fashion,12.82,8.0,7.0,No,1
9360,9424,105894,33.0,Male,18834.65,Fashion,42.46,6.0,1.0,No,0
38794,39360,124060,42.0,Male,70950.52,Grocery,23.89,5.0,6.0,No,0
30731,31151,112823,36.0,Male,70361.58,Home,13.03,9.0,1.0,Yes,1
1120,1120,133449,50.0,Female,28129.28,Home,16.99,5.0,4.0,No,1
42035,42657,145960,19.0,Female,52909.01,Sports,13.04,,2.0,No,1
32778,33236,125224,27.0,Male,29562.48,Home,18.93,4.0,2.0,No,0
26340,26673,141350,43.0,Male,17410.09,Fashion,8.44,10.0,3.0,Yes,1
21328,21567,139054,27.0,Female,84728.91,Grocery,8.41,4.0,3.0,No,0
10,10,110027,64.0,Female,22361.25,Grocery,19.21,180.0,4.0,No,0
11285,11374,146112,46.0,,47587.07,Grocery,26.86,5.0,,Yes,1
5373,5392,106897,30.0,Male,50656.42,Grocery,5.66,1.0,4.0,No,0
6381,6410,101737,42.0,Female,43381.34,Beauty,27.83,2.0,10.0,Yes,1
38111,38660,139884,50.0,Female,121932.13,Fashion,18.55,2.0,4.0,No,1
30524,30941,146630,59.0,Male,63081.29,Home,22.91,6.0,,No,0
19186,19390,148974,58.0,Male,23590.21,Home,24.72,9.0,4.0,Yes,0
34897,35393,108725,62.0,Female,45694.52,Home,32.01,5.0,9.0,No,1
39443,40020,119465,56.0,Female,25636.67,Sports,30.41,11.0,2.0,No,0
14668,14800,121421,27.0,Female,25300.81,Fashion,57.52,9.0,2.0,No,1
42248,42874,138673,37.0,Female,35431.74,Grocery,27.28,10.0,0.0,Yes,0
44437,45101,124043,34.0,Male,19707.76,,40.24,6.0,3.0,No,0
43040,43680,149841,27.0,Female,27174.4,Fashion,31.67,10.0,3.0,Yes,1
22326,22579,133774,50.0,Female,32668.29,Grocery,12.34,11.0,4.0,No,0
5410,5430,145303,43.0,Female,25146.79,Home,8.73,3.0,3.0,No,1
41859,42478,136785,19.0,Female,32600.51,Sports,42.67,3.0,2.0,No,0
30326,30736,106186,58.0,Female,82319.21,Home,24.03,8.0,0.0,Yes,0
36961,37486,101779,32.0,Male,10000.0,Sports,26.3,6.0,4.0,No,0
35413,35912,149919,58.0,Female,27555.57,Grocery,13.19,6.0,2.0,,1
44623,45290,130972,57.0,Male,10000.0,Electronics,38.23,4.0,6.0,No,1
21182,21418,108543,40.0,Male,14696.23,Grocery,10.15,,3.0,No,0
40485,41075,140932,51.0,Female,43888.56,Fashion,6.78,3.0,1.0,Yes,1
10388,10467,141223,37.0,Male,47170.05,Sports,46.94,7.0,4.0,Yes,1
32950,33412,109959,32.0,Male,22020.17,Sports,26.71,3.0,2.0,No,0
735,735,146446,26.0,Male,48428.25,Beauty,16.22,1.0,2.0,Yes,0
26523,26860,145120,64.0,Female,21056.73,Sports,15.16,5.0,4.0,No,0
27625,27985,125677,53.0,Male,51073.93,Grocery,17.89,2.0,1.0,Yes,0
23748,24028,133092,41.0,,32166.51,Electronics,27.45,4.0,0.0,Yes,0
12266,12365,141022,27.0,Female,28688.13,Fashion,29.85,9.0,,No,1
12209,12308,112002,39.0,Female,52694.93,Fashion,16.79,19.0,3.0,No,0
37864,38410,103067,57.0,Male,26447.82,Fashion,17.88,3.0,5.0,No,1
14787,14919,124164,60.0,Female,47786.46,Home,12.48,11.0,6.0,No,1
7916,7969,148149,58.0,Female,44396.81,Electronics,43.84,11.0,2.0,No,1
27153,27505,147018,41.0,Male,48518.78,Grocery,6.73,9.0,3.0,Yes,1
45917,46605,130874,34.0,Female,38022.06,Grocery,11.37,12.0,2.0,Yes,0
21137,21372,115138,61.0,Female,33195.48,Home,16.91,16.0,2.0,,1
3718,3729,112346,36.0,Female,18710.93,Electronics,34.65,14.0,3.0,Yes,0
45241,45918,132131,19.0,Male,43556.95,Sports,24.38,6.0,2.0,No,0
46935,47636,132659,22.0,Male,38769.13,Beauty,37.61,9.0,5.0,No,0
42605,43235,120787,38.0,Male,42534.81,Fashion,14.47,7.0,5.0,No,1
19549,19756,100346,30.0,Male,102167.72,Sports,11.06,11.0,2.0,,1
6891,6926,149908,54.0,Female,40838.56,Fashion,12.29,9.0,2.0,Yes,1
15364,15508,148243,25.0,Female,26387.11,Home,11.89,9.0,4.0,No,1
33673,34153,147135,38.0,Male,29395.96,Fashion,6.95,4.0,4.0,Yes,1
28624,29005,122089,61.0,Male,24889.29,Electronics,13.07,5.0,3.0,,0
24059,24347,142961,62.0,Male,22395.61,Home,29.19,4.0,5.0,,0
12241,12340,124040,28.0,Male,42099.76,Home,24.56,8.0,4.0,No,1
30902,31326,147890,44.0,Male,61161.05,Beauty,17.3,8.0,4.0,No,1
30495,30909,132003,61.0,Male,41570.92,Beauty,13.45,4.0,2.0,No,0
22766,23030,115987,34.0,Female,41247.0,Sports,28.72,9.0,2.0,Yes,0
41801,42418,118030,64.0,Male,28452.02,Electronics,5.37,10.0,2.0,Yes,1
38411,38969,112530,39.0,Female,43639.33,Grocery,30.35,6.0,3.0,No,1
25115,25422,133076,60.0,Male,48196.33,Fashion,14.35,4.0,1.0,No,0
40374,40963,111198,45.0,Female,63381.56,Electronics,17.71,9.0,2.0,No,1
2349,2354,142725,34.0,Male,24049.25,,19.03,9.0,2.0,No,1
41930,42550,134809,19.0,Male,27436.18,Home,9.14,11.0,4.0,No,0
19190,19394,122471,26.0,Male,55351.28,Grocery,14.41,20.0,3.0,Yes,1
37276,37812,117327,34.0,Male,24721.28,Grocery,14.29,17.0,3.0,Yes,0
26524,26861,135908,38.0,Female,47424.28,Electronics,13.55,7.0,0.0,No,0
31079,31507,120657,40.0,Female,61247.4,Grocery,20.35,5.0,3.0,Yes,0
38054,38603,146998,38.0,Female,19474.38,Electronics,9.01,2.0,3.0,No,0
37710,38253,120449,53.0,Male,16852.38,Grocery,32.78,,3.0,No,0
561,561,133510,47.0,Male,52328.6,Electronics,36.09,7.0,,No,0
16310,16471,128612,40.0,Female,24632.37,Electronics,55.03,10.0,3.0,Yes,1
47605,48314,144844,38.0,Female,30029.16,Sports,23.98,13.0,3.0,No,0
43582,44232,119681,40.0,Female,65399.9,Home,36.02,9.0,1.0,No,1
47560,48269,130683,21.0,Male,53945.19,Fashion,19.93,16.0,2.0,Yes,1
46920,47621,137992,60.0,Female,85403.98,Sports,8.85,7.0,3.0,Yes,1
28219,28591,114603,54.0,Female,45692.38,Grocery,29.0,6.0,1.0,No,0
14560,14692,107279,42.0,Female,68644.96,Sports,10.25,14.0,2.0,No,0
33674,34154,115924,30.0,Female,94375.73,Fashion,24.62,10.0,2.0,No,1
4140,4154,110762,28.0,Female,75542.72,Fashion,20.35,7.0,4.0,No,0
49498,50242,113246,18.0,Male,64504.16,Electronics,36.07,7.0,3.0,No,0
23515,23792,142356,56.0,Female,46361.98,Grocery,9.46,13.0,0.0,Yes,1
5310,5329,127815,43.0,Male,45000.81,Fashion,32.74,6.0,6.0,No,0
22867,23132,114133,60.0,Male,40983.98,Sports,13.82,8.0,7.0,No,0
17192,17364,141767,51.0,Female,28784.59,Home,18.32,6.0,1.0,No,0
31866,32306,107662,40.0,,25793.54,Grocery,16.58,11.0,0.0,Yes,1
31258,31688,106280,36.0,Male,29791.09,Grocery,16.2,3.0,4.0,Yes,0
28023,28393,108677,56.0,Female,44335.7,Sports,22.32,6.0,5.0,No,1
29699,30097,127548,43.0,Male,30278.17,Fashion,6.65,4.0,2.0,No,0
42227,42853,107436,56.0,Female,51995.56,Fashion,30.9,5.0,1.0,Yes,0
7336,7383,143890,27.0,Female,84555.19,Fashion,16.94,6.0,3.0,No,1
38366,38921,110165,38.0,Female,62044.12,Electronics,36.0,12.0,4.0,No,1
22011,22262,120936,27.0,Female,16353.68,Electronics,10.13,4.0,2.0,Yes,0
26352,26685,149043,63.0,Male,19872.74,Fashion,8.53,9.0,2.0,No,1
39830,40416,142906,47.0,Male,24096.39,,13.15,5.0,4.0,No,0
28515,28893,120485,29.0,Male,30021.18,Grocery,47.5,10.0,1.0,No,0
1460,1460,133103,33.0,Female,13690.3,Sports,5.19,7.0,4.0,Yes,0
41137,41736,113307,42.0,Female,39379.21,Fashion,4.44,3.0,4.0,Yes,0
44634,45302,146874,22.0,Male,43823.81,Fashion,5.48,3.0,5.0,Yes,1
29094,29481,140927,46.0,Female,54910.47,Fashion,24.45,8.0,2.0,No,0
45949,46639,101758,47.0,Female,71540.9,Beauty,6.16,9.0,2.0,Yes,1
19669,19879,149022,52.0,Female,70711.13,Grocery,5.88,16.0,5.0,No,0
29298,29689,113192,34.0,Male,21138.69,Fashion,5.65,4.0,1.0,No,1
46924,47625,121039,39.0,Female,26860.38,Fashion,20.04,4.0,3.0,Yes,1
15326,15469,130804,36.0,Male,26136.04,Home,5.09,8.0,5.0,No,0
31395,31828,104042,49.0,Female,79326.91,Home,25.02,5.0,2.0,Yes,0
29889,30292,133374,63.0,Female,38062.8,Fashion,33.82,8.0,4.0,No,0
24957,25261,138783,40.0,Male,24659.27,Electronics,19.31,4.0,1.0,No,0
19862,20076,109221,25.0,Other,46468.53,Sports,16.6,13.0,5.0,Yes,1
21114,21348,103635,64.0,Female,21799.5,,14.73,5.0,1.0,No,0
25823,26144,144379,65.0,Female,34412.3,Fashion,27.76,3.0,4.0,No,1
30565,30983,137332,42.0,Female,15686.7,Electronics,22.36,17.0,1.0,Yes,0
43339,43986,134981,37.0,Male,75453.39,Home,20.2,8.0,4.0,Yes,1
24002,24288,100300,19.0,Female,57364.0,Sports,5.21,10.0,4.0,No,1
1708,1709,115398,23.0,Female,46596.43,Electronics,19.27,14.0,3.0,No,1
49056,49794,148514,32.0,Female,19543.29,Fashion,21.84,12.0,1.0,Yes,0
12810,12921,122705,56.0,Female,23162.69,Electronics,5.89,6.0,4.0,Yes,1
7853,7905,121025,28.0,Female,44114.99,Grocery,13.23,20.0,5.0,Yes,1
39175,39748,138030,27.0,Male,16099.05,Fashion,23.13,7.0,4.0,Yes,0
19216,19420,134209,64.0,Female,55975.38,Home,37.13,6.0,4.0,Yes,1
26155,26483,136812,52.0,Male,35711.22,Home,15.65,7.0,3.0,Yes,1
7494,7544,125022,18.0,Female,29090.19,Fashion,36.21,18.0,6.0,Yes,1
41728,42345,122369,43.0,Female,29028.23,Sports,10.25,8.0,2.0,No,1
7565,7615,125120,30.0,Male,41747.62,Home,13.56,7.0,7.0,No,0
27029,27380,142145,21.0,Female,33510.19,Grocery,33.02,9.0,3.0,No,1
41156,41755,143686,44.0,Male,36965.96,Sports,25.52,9.0,4.0,Yes,0
9932,10005,120538,55.0,Male,27412.96,Sports,29.71,14.0,1.0,No,1
42262,42888,116536,27.0,Male,30237.21,Electronics,23.91,27.0,,No,1
26253,26582,101810,64.0,Female,20939.07,Sports,13.84,15.0,4.0,Yes,1
10401,10481,105643,50.0,Other,16964.45,Fashion,26.42,4.0,3.0,No,1
41597,42212,139132,46.0,Male,50436.67,Fashion,17.96,6.0,3.0,No,0
25371,25681,142475,24.0,Male,22662.24,Beauty,7.23,,2.0,Yes,0
12436,12537,132035,59.0,Female,67726.28,,14.29,9.0,3.0,No,0
24016,24302,101719,37.0,Female,23199.25,Sports,11.24,9.0,2.0,Yes,0
23854,24136,141401,38.0,Other,13826.46,Grocery,18.51,16.0,3.0,Yes,0
26848,27196,127166,49.0,Male,35401.21,Fashion,41.69,2.0,1.0,Yes,1
20532,20758,126683,32.0,Male,38158.06,Grocery,44.24,16.0,2.0,Yes,0
1173,1173,103929,49.0,Male,28792.62,,13.48,8.0,2.0,Yes,1
30140,30544,123689,37.0,Female,24806.28,Home,11.53,3.0,2.0,Yes,0
1290,1290,147578,24.0,Female,19550.85,Grocery,20.93,5.0,3.0,No,0
44806,45474,144740,60.0,Male,76837.54,Grocery,19.24,5.0,5.0,Yes,1
24324,24622,111525,34.0,Female,46156.65,Fashion,20.1,18.0,1.0,Yes,1
12383,12482,136291,30.0,Female,10000.0,Electronics,11.75,5.0,3.0,No,0
35124,35621,117546,50.0,Male,23134.56,Electronics,25.95,1.0,3.0,No,1
26100,26428,117800,26.0,Male,26898.97,Grocery,38.08,15.0,1.0,Yes,1
41332,41937,140219,60.0,,44498.62,Sports,13.45,1.0,3.0,Yes,0
23657,23935,137063,23.0,Male,19858.24,Beauty,5.06,4.0,0.0,No,0
9271,9335,104048,29.0,Female,46534.13,Fashion,25.21,10.0,3.0,No,1
6127,6152,100812,60.0,Male,17539.07,Grocery,14.53,4.0,1.0,No,0
35838,36343,124768,33.0,Female,32686.96,Beauty,8.56,7.0,0.0,No,1
18960,19162,132087,19.0,Female,18273.88,Sports,19.83,10.0,0.0,Yes,1
39136,39709,109639,61.0,Female,27559.5,Home,11.77,4.0,5.0,Yes,1
4888,4906,138895,21.0,Male,58603.64,Home,8.82,,6.0,Yes,1
40983,41580,117222,25.0,Male,75229.73,Sports,32.5,15.0,3.0,Yes,1
27109,27461,110270,59.0,Male,11434.43,Fashion,22.55,5.0,2.0,No,0
49704,50452,132712,37.0,Female,23147.03,Home,18.11,3.0,4.0,Yes,0
18614,18812,130326,53.0,Female,48941.27,Sports,29.47,3.0,4.0,No,0
15455,15600,115072,64.0,Male,20387.24,Home,15.93,13.0,3.0,Yes,0
44303,44965,131223,49.0,Male,53573.71,Beauty,58.94,8.0,1.0,Yes,1
770,770,103228,36.0,Male,40185.37,Grocery,29.18,3.0,1.0,Yes,0
804,804,134814,29.0,Female,53648.27,Beauty,32.45,2.0,2.0,No,0
46056,46747,144865,32.0,Female,43383.49,Home,6.3,10.0,0.0,No,1
15990,16139,131258,53.0,Female,61537.23,Grocery,13.0,3.0,2.0,Yes,1
23644,23922,119520,29.0,Female,35422.39,Grocery,18.18,6.0,3.0,No,0
3244,3254,106927,36.0,Female,28873.55,Beauty,21.49,8.0,3.0,No,1
47968,48685,104649,32.0,Male,57159.47,Home,7.74,3.0,1.0,Yes,0
6304,6331,139522,54.0,Female,47001.98,Electronics,21.14,1.0,2.0,No,1
22316,22569,147200,39.0,Male,50458.27,Electronics,41.66,13.0,3.0,No,1
40159,40747,143973,61.0,Female,28896.15,Grocery,11.22,2.0,1.0,No,0
36040,36547,124242,36.0,Female,26160.01,Grocery,9.67,4.0,2.0,Yes,0
8182,8239,102641,29.0,Female,28160.51,Home,5.43,7.0,1.0,No,0
25676,25994,112798,44.0,Male,20159.16,,10.97,9.0,1.0,Yes,0
38736,39301,132762,65.0,Female,26952.79,,28.55,7.0,5.0,No,1
5699,5720,119348,43.0,Female,55028.98,Grocery,33.82,8.0,2.0,Yes,0
41982,42602,104142,59.0,Female,57060.18,Sports,34.26,1.0,5.0,No,1
19896,20111,107997,52.0,Male,30917.72,Home,5.1,10.0,4.0,No,1
22664,22925,148677,51.0,Male,54834.66,Grocery,33.4,2.0,1.0,Yes,1
19404,19609,105283,57.0,Female,43046.25,Home,7.38,28.0,2.0,Yes,1
39643,40227,116800,56.0,Female,34396.89,Fashion,19.53,5.0,0.0,No,0
20919,21149,136569,56.0,Male,60797.74,Sports,5.33,10.0,1.0,No,0
42981,43620,108056,49.0,Male,23909.54,Fashion,9.43,6.0,0.0,Yes,0
49235,49976,113217,44.0,Male,63712.48,,29.34,13.0,3.0,No,1
30359,30770,102314,20.0,Female,67655.3,Grocery,51.61,8.0,6.0,No,1
26069,26395,125311,18.0,Other,26589.12,Grocery,20.16,20.0,5.0,Yes,1
37172,37706,102474,27.0,Male,21443.74,Electronics,18.43,4.0,,Yes,0
44736,45404,140215,48.0,Female,15287.87,Home,23.53,3.0,1.0,,1
8389,8447,147271,65.0,Female,20176.9,Beauty,16.89,2.0,2.0,,0
460,460,126485,64.0,Female,70670.41,Home,9.96,8.0,7.0,No,1
12615,12717,141478,55.0,Female,30270.7,Beauty,24.5,11.0,4.0,No,1
28911,29295,140842,47.0,Male,17199.13,Electronics,31.44,6.0,4.0,Yes,1
42714,43346,102881,19.0,Female,40286.16,Fashion,26.43,7.0,6.0,Yes,1
26634,26974,131776,22.0,Male,20924.05,Fashion,26.95,9.0,0.0,Yes,0
19083,19286,117606,24.0,Female,19786.58,Home,42.19,15.0,1.0,Yes,1
3646,3657,105397,63.0,Male,83055.9,Fashion,24.48,3.0,4.0,No,1
22546,22804,140239,35.0,Female,10000.0,Sports,7.67,17.0,1.0,Yes,0
46077,46768,120133,22.0,Female,27640.95,Sports,21.69,9.0,3.0,No,0
466,466,131765,59.0,Male,79860.92,Sports,9.55,5.0,4.0,No,0
12534,12635,113578,54.0,Male,60690.98,Fashion,9.03,15.0,3.0,Yes,1
10923,11006,113872,51.0,Male,39565.36,Electronics,13.28,7.0,3.0,Yes,1
16995,17162,133281,54.0,Male,40359.78,Beauty,27.64,4.0,5.0,No,1
25606,25923,127233,57.0,Male,34696.45,Fashion,17.72,15.0,3.0,Yes,1
28091,28462,104375,32.0,Male,31787.04,Electronics,13.67,6.0,3.0,No,1
31919,32361,142821,64.0,Female,18739.86,Electronics,19.67,14.0,3.0,Yes,1
30455,30868,120979,29.0,Female,16981.94,Grocery,19.42,4.0,4.0,Yes,1
30321,30731,117424,24.0,Male,17137.49,Electronics,16.25,5.0,2.0,Yes,1
38668,39232,107284,19.0,,57239.81,Electronics,15.92,6.0,1.0,No,0
30062,30466,101505,46.0,Female,28154.08,Sports,12.74,6.0,2.0,Yes,0
35494,35995,147182,47.0,Female,10000.0,Grocery,17.83,7.0,1.0,Yes,0
13520,13635,108501,31.0,Female,33176.04,Beauty,13.91,7.0,3.0,Yes,1
3769,3780,124752,27.0,Female,22047.39,Sports,11.32,4.0,3.0,Yes,0
42695,43326,110829,51.0,Male,16471.72,Fashion,42.53,,5.0,No,0
22694,22958,108654,20.0,Male,21553.56,Grocery,15.46,12.0,3.0,Yes,1
48097,48818,122432,22.0,Male,32258.96,Beauty,21.93,13.0,2.0,Yes,1
22994,23260,113087,52.0,,29878.68,Grocery,11.24,8.0,5.0,Yes,0
26698,27039,119758,26.0,Male,49454.04,Electronics,12.83,6.0,5.0,No,1
19341,19545,143059,23.0,Male,19202.9,Grocery,59.24,3.0,0.0,Yes,0
4375,4391,117040,23.0,Female,38750.36,Electronics,21.11,11.0,3.0,Yes,1
42483,43110,120529,58.0,Male,64819.05,Fashion,23.3,3.0,2.0,Yes,0
35856,36362,123622,64.0,Female,24575.95,Beauty,5.69,4.0,1.0,Yes,0
45184,45861,114163,30.0,Other,43789.53,Grocery,13.02,9.0,0.0,No,0
42325,42951,113181,50.0,Male,102970.58,,41.13,8.0,4.0,No,1
31141,31570,120779,62.0,Male,48224.29,Electronics,9.18,9.0,1.0,No,0
39397,39972,131154,65.0,Female,40157.27,Electronics,9.29,4.0,4.0,No,0
5645,5666,147033,53.0,Female,51674.63,Fashion,13.0,2.0,2.0,Yes,1
4467,4484,111266,38.0,Male,47990.67,Fashion,11.41,3.0,3.0,,1
28967,29351,149896,40.0,Female,15044.41,Beauty,23.05,12.0,4.0,Yes,1
39053,39622,100494,46.0,Male,53649.85,Sports,32.53,9.0,4.0,Yes,1
13277,13391,144061,37.0,Female,20664.57,Fashion,16.71,5.0,2.0,No,0
7600,7652,116502,36.0,Female,75530.41,Fashion,35.13,7.0,4.0,Yes,1
20023,20239,131815,19.0,Female,22867.8,Fashion,13.34,3.0,1.0,Yes,0
941,941,120092,40.0,Female,148046.98,Fashion,31.13,14.0,1.0,No,0
25100,25407,143560,38.0,Male,43825.82,Grocery,14.68,8.0,2.0,No,0
28220,28592,146427,19.0,Male,11511.82,Fashion,17.19,12.0,6.0,No,1
32375,32824,125438,37.0,Male,21882.79,Fashion,18.36,6.0,2.0,No,0
34356,34844,135096,55.0,Female,47433.94,Grocery,17.06,3.0,2.0,Yes,0
42860,43498,134179,44.0,Female,44689.47,Beauty,40.83,1.0,2.0,No,0
30671,31090,122037,28.0,Female,34636.91,Home,21.95,5.0,2.0,No,0
5163,5182,132667,54.0,Female,44429.65,Electronics,10.68,250.0,2.0,No,0
18159,18345,129540,33.0,Female,38712.25,Electronics,27.49,20.0,6.0,No,1
10620,10701,147035,41.0,Male,26327.03,Home,18.54,17.0,3.0,No,1
46510,47206,117859,51.0,Male,56587.73,Sports,12.02,9.0,6.0,Yes,1
10931,11014,129699,38.0,Female,44450.05,Electronics,24.54,12.0,4.0,Yes,0
39122,39694,142573,24.0,Male,31745.93,Home,24.53,2.0,3.0,No,0
25785,26105,124003,47.0,Other,56044.23,Grocery,18.92,5.0,0.0,No,0
44524,45188,134029,21.0,Female,63695.15,Sports,43.22,6.0,1.0,No,1
3173,3183,100145,65.0,Female,94670.87,Home,61.67,3.0,3.0,Yes,1
35327,35825,100988,33.0,,83474.66,Fashion,24.37,9.0,5.0,No,1
36150,36661,113567,32.0,Male,25369.36,Beauty,14.67,3.0,4.0,No,0
15618,15764,148725,37.0,Male,21182.66,Fashion,14.63,13.0,5.0,Yes,0
25514,25828,146219,62.0,Male,38829.2,Grocery,30.05,10.0,3.0,Yes,1
42864,43502,122885,46.0,Male,18409.62,Fashion,9.55,5.0,1.0,Yes,0
29538,29932,143978,43.0,Female,25947.9,Beauty,13.95,5.0,4.0,No,0
41290,41894,119463,26.0,Female,31218.35,Sports,40.42,5.0,2.0,No,0
29043,29428,133300,64.0,Male,54425.65,Grocery,19.69,5.0,4.0,No,1
32430,32881,132533,36.0,Male,98091.83,Home,13.83,4.0,2.0,No,0
39110,39682,127168,48.0,Female,49318.59,Home,10.15,3.0,4.0,No,1
47893,48610,129857,43.0,Female,21344.98,Grocery,7.73,10.0,3.0,No,0
48666,49399,113576,52.0,Female,14889.32,Home,9.52,7.0,0.0,No,0
33165,33631,101113,27.0,Female,21659.49,Sports,7.22,6.0,,No,0
49650,50397,137411,50.0,Male,31426.99,Grocery,9.01,6.0,4.0,No,1
14701,14833,102449,55.0,Male,36340.99,Sports,19.7,2.0,4.0,Yes,1
33773,34255,100983,44.0,Female,24098.83,Fashion,35.66,3.0,2.0,Yes,0
14759,14891,138433,36.0,Male,39368.62,Electronics,5.42,8.0,4.0,No,0
